StudentID,Gender,AdmissionQuota,AccommodationType,IsRural,NumberOfSiblings,MotherEducation,FatherEducation,IsFatherLiterate,IsMotherLiterate,IsFirstGenerationLearner,CommuteTimeMinutes,FamilyAnnualIncome,FamilyEconomicStatus,HasReliableInternet,HasOwnLaptop,IsPreparingCompetitiveExam,AvgPastPerformance,MediumChanged,AvgMarks_LatestTerm,AvgMarks_PreviousTerm,MarksTrend,FailureRate_LatestTerm,AvgAttendance_LatestTerm,WorksPartTime,IsDropout
RJ_9614,Female,SC,DayScholar,TRUE,0,Senior Secondary (12th),Senior Secondary (12th),TRUE,TRUE,TRUE,86,322564.7771,General_Tier,TRUE,TRUE,FALSE,40,TRUE,32.24164748,36.64224578,-4.400598298,0.473166138,69.31674357,FALSE,FALSE
RJ_9615,Male,SC,DayScholar,TRUE,0,Middle (Up to 8th),High School (10th),TRUE,FALSE,TRUE,60,260305.8487,General_Tier,TRUE,FALSE,FALSE,68.76641363,TRUE,37.81994608,61.17173038,-23.35178429,0.344647952,78.00154268,FALSE,TRUE
RJ_9616,Male,OBC,DayScholar,FALSE,0,Primary (Up to 5th),Middle (Up to 8th),TRUE,TRUE,TRUE,22,97377.82219,BPL,TRUE,FALSE,FALSE,62.94052041,FALSE,69.79727084,62.09716636,7.700104481,0.182977369,84.50799861,FALSE,FALSE
RJ_9617,Male,OBC,Hostel,TRUE,1,No Formal Education,Middle (Up to 8th),TRUE,FALSE,TRUE,40,298041.1004,General_Tier,TRUE,FALSE,FALSE,73.89863378,TRUE,49.0605868,74.95860947,-25.89802268,0.205829798,53.95835484,FALSE,TRUE
RJ_9618,Female,General,Hostel,TRUE,1,No Formal Education,No Formal Education,FALSE,FALSE,TRUE,28,40000,BPL,FALSE,FALSE,FALSE,67.45874442,FALSE,70.09070241,62.73208211,7.358620305,0.06549895,88.38117035,FALSE,FALSE
RJ_9619,Male,OBC,DayScholar,TRUE,1,Middle (Up to 8th),Middle (Up to 8th),FALSE,TRUE,TRUE,85,250248.1743,General_Tier,TRUE,FALSE,FALSE,65.68180667,FALSE,65.25459285,71.71186282,-6.457269977,0.173021806,83.6714132,FALSE,FALSE
RJ_9620,Male,EWS,DayScholar,TRUE,1,Primary (Up to 5th),Middle (Up to 8th),TRUE,TRUE,TRUE,81,339865.573,EWS,TRUE,FALSE,FALSE,80.66730793,TRUE,67.69329443,81.02233592,-13.32904149,0.09547485,67.42996271,FALSE,FALSE
RJ_9621,Male,General,Hostel,TRUE,0,Senior Secondary (12th),Middle (Up to 8th),TRUE,TRUE,FALSE,44,40054.25316,BPL,TRUE,FALSE,FALSE,95,FALSE,87.83304244,95,-7.166957559,0,88.53882042,TRUE,FALSE
RJ_9622,Female,OBC,DayScholar,TRUE,1,High School (10th),Senior Secondary (12th),TRUE,TRUE,FALSE,67,116827.9952,BPL,FALSE,FALSE,FALSE,69.5398284,TRUE,59.31491491,71.97837237,-12.66345747,0.018304154,79.70808637,TRUE,TRUE
RJ_9623,Female,OBC,DayScholar,FALSE,2,Primary (Up to 5th),Middle (Up to 8th),TRUE,FALSE,TRUE,40,259251.8738,General_Tier,TRUE,FALSE,FALSE,69.22718973,TRUE,61.03341385,70.07776474,-9.044350893,0.146004145,83.45548533,FALSE,FALSE
RJ_9624,Female,OBC,DayScholar,TRUE,2,Middle (Up to 8th),Middle (Up to 8th),FALSE,FALSE,TRUE,77,335477.5198,General_Tier,TRUE,FALSE,TRUE,63.32520601,TRUE,36.05128314,56.37259746,-20.32131432,0.294043324,71.04517989,FALSE,FALSE
RJ_9625,Male,SC,DayScholar,TRUE,2,Middle (Up to 8th),Primary (Up to 5th),FALSE,FALSE,TRUE,77,320630.7749,General_Tier,TRUE,TRUE,FALSE,57.45979393,TRUE,37.29140962,56.88441223,-19.5930026,0.485840315,77.07209427,FALSE,TRUE
RJ_9626,Female,OBC,Hostel,TRUE,1,Middle (Up to 8th),Primary (Up to 5th),FALSE,TRUE,TRUE,29,344867.3332,General_Tier,FALSE,TRUE,FALSE,70.10347414,TRUE,58.58305521,77.29835591,-18.7153007,0.120965192,63.66788235,TRUE,TRUE
RJ_9627,Male,OBC,DayScholar,FALSE,1,Middle (Up to 8th),No Formal Education,FALSE,TRUE,TRUE,29,372190.3634,General_Tier,FALSE,FALSE,TRUE,65.90151108,TRUE,39.69295267,66.50255399,-26.80960133,0.23994441,64.8932222,FALSE,FALSE
RJ_9628,Male,ST,Hostel,FALSE,2,Senior Secondary (12th),No Formal Education,FALSE,FALSE,FALSE,22,183870.6726,General_Tier,FALSE,TRUE,FALSE,79.76615491,TRUE,71.28238173,74.95264534,-3.670263609,0.10470919,59.64876365,TRUE,FALSE
RJ_9629,Female,OBC,Hostel,TRUE,2,High School (10th),High School (10th),TRUE,FALSE,FALSE,25,290161.7488,General_Tier,TRUE,FALSE,FALSE,44.98408797,TRUE,30,36.24607103,-6.246071025,0.409621737,80.93202904,FALSE,FALSE
RJ_9630,Male,OBC,Hostel,TRUE,2,Senior Secondary (12th),High School (10th),FALSE,TRUE,FALSE,31,254856.293,General_Tier,TRUE,FALSE,TRUE,58.40116981,FALSE,33.97853352,53.11492983,-19.13639631,0.371195171,73.70917902,FALSE,FALSE
RJ_9631,Female,OBC,DayScholar,TRUE,0,Middle (Up to 8th),Primary (Up to 5th),TRUE,TRUE,TRUE,45,329167.1683,General_Tier,TRUE,TRUE,TRUE,75.29466523,FALSE,53.44422378,76.32068184,-22.87645805,0.123447446,85.65937567,FALSE,FALSE
RJ_9632,Male,OBC,Hostel,TRUE,1,Primary (Up to 5th),No Formal Education,FALSE,TRUE,FALSE,23,163629.3203,General_Tier,TRUE,FALSE,TRUE,78.20385176,FALSE,66.52119904,84.31113837,-17.78993933,0.005959966,63.70938829,TRUE,FALSE
RJ_9633,Male,OBC,DayScholar,TRUE,1,No Formal Education,Middle (Up to 8th),TRUE,FALSE,TRUE,86,215736.5278,General_Tier,FALSE,FALSE,FALSE,59.07552659,FALSE,54.51663009,58.4981633,-3.981533217,0.224308377,85.56362026,FALSE,FALSE
RJ_9634,Female,OBC,DayScholar,TRUE,1,Middle (Up to 8th),No Formal Education,FALSE,TRUE,TRUE,62,246409.681,General_Tier,FALSE,TRUE,FALSE,49.89409483,TRUE,40.18540485,55.94235992,-15.75695507,0.380213304,63.63188087,FALSE,TRUE
RJ_9635,Male,SC,DayScholar,TRUE,1,Primary (Up to 5th),Senior Secondary (12th),TRUE,TRUE,TRUE,59,464699.4812,General_Tier,FALSE,TRUE,TRUE,89.7281765,FALSE,82.07990871,87.695954,-5.616045293,0,77.72741472,FALSE,FALSE
RJ_9636,Female,EWS,DayScholar,TRUE,2,High School (10th),Middle (Up to 8th),TRUE,TRUE,TRUE,71,253425.0719,EWS,TRUE,FALSE,TRUE,70.03375759,FALSE,53.17301607,69.52071119,-16.34769511,0.147024334,79.18701516,FALSE,FALSE
RJ_9637,Female,OBC,DayScholar,FALSE,1,Middle (Up to 8th),Graduate or Higher,TRUE,TRUE,FALSE,29,40000,BPL,TRUE,TRUE,FALSE,83.82431753,FALSE,84.63896258,82.29253768,2.346424902,0,77.13710916,FALSE,FALSE
RJ_9638,Female,General,DayScholar,TRUE,1,Middle (Up to 8th),High School (10th),TRUE,TRUE,TRUE,55,265180.3238,General_Tier,TRUE,FALSE,TRUE,73.09593432,FALSE,57.71855971,84.25858586,-26.54002615,0,89.5827798,FALSE,FALSE
RJ_9639,Male,General,DayScholar,TRUE,1,No Formal Education,Primary (Up to 5th),TRUE,FALSE,TRUE,69,214422.6125,General_Tier,FALSE,TRUE,FALSE,55.39354425,TRUE,38.1850909,49.41695602,-11.23186512,0.194513875,67.89815634,FALSE,TRUE
RJ_9640,Male,SC,DayScholar,FALSE,1,Senior Secondary (12th),Middle (Up to 8th),TRUE,TRUE,FALSE,35,600831.1437,General_Tier,TRUE,FALSE,FALSE,72.66441813,FALSE,73.72878411,68.84086756,4.887916551,0.115171241,74.59079513,FALSE,FALSE
RJ_9641,Male,OBC,DayScholar,TRUE,1,Middle (Up to 8th),High School (10th),TRUE,TRUE,TRUE,74,206265.1474,General_Tier,TRUE,TRUE,FALSE,73.87513058,FALSE,77.46321137,74.4644212,2.998790169,0.087781836,63.50450435,FALSE,FALSE
RJ_9642,Male,ST,DayScholar,TRUE,2,Primary (Up to 5th),Primary (Up to 5th),TRUE,TRUE,TRUE,74,89056.25429,BPL,FALSE,FALSE,FALSE,65.86597371,FALSE,56.50577024,61.56505918,-5.05928894,0.005370835,78.12986952,TRUE,FALSE
RJ_9643,Female,SC,DayScholar,TRUE,1,Graduate or Higher,Primary (Up to 5th),TRUE,FALSE,FALSE,69,839246.2323,General_Tier,TRUE,TRUE,FALSE,78.89768518,FALSE,78.83557414,84.95216025,-6.11658611,0.027826875,64.73996369,FALSE,FALSE
RJ_9644,Female,OBC,DayScholar,TRUE,1,Primary (Up to 5th),Middle (Up to 8th),FALSE,FALSE,TRUE,60,290611.9171,General_Tier,TRUE,FALSE,TRUE,85.78647191,TRUE,69.10482874,84.06772527,-14.96289652,0.066522819,90.27311059,FALSE,FALSE
RJ_9645,Male,OBC,DayScholar,TRUE,2,Primary (Up to 5th),Graduate or Higher,TRUE,TRUE,TRUE,64,492119.7717,General_Tier,TRUE,TRUE,FALSE,68.22262865,FALSE,61.24936856,73.70599449,-12.45662593,0.09738684,62.35294603,FALSE,FALSE
RJ_9646,Female,ST,DayScholar,TRUE,1,Primary (Up to 5th),Graduate or Higher,TRUE,TRUE,FALSE,82,519257.5025,General_Tier,TRUE,TRUE,TRUE,76.955004,TRUE,43.11744343,77.80603642,-34.68859299,0.368275896,66.44724541,FALSE,FALSE
RJ_9647,Male,OBC,DayScholar,TRUE,2,No Formal Education,Middle (Up to 8th),TRUE,FALSE,TRUE,74,319331.6119,General_Tier,TRUE,TRUE,TRUE,85.73581958,FALSE,79.88930296,89.76828151,-9.878978557,0,77.73669551,FALSE,FALSE
RJ_9648,Male,OBC,DayScholar,TRUE,2,Primary (Up to 5th),Graduate or Higher,TRUE,TRUE,FALSE,46,802590.3745,Creamy_Layer_OBC,TRUE,TRUE,FALSE,86.97444687,TRUE,76.54047777,89.43393917,-12.89346141,0.059360926,71.14350039,FALSE,FALSE
RJ_9649,Male,SC,DayScholar,TRUE,2,Primary (Up to 5th),Middle (Up to 8th),TRUE,TRUE,TRUE,55,120948.5981,General_Tier,FALSE,FALSE,FALSE,62.78677201,TRUE,55.60128731,54.81953869,0.781748615,0.138448833,68.86607365,FALSE,FALSE
RJ_9650,Male,General,DayScholar,TRUE,0,Primary (Up to 5th),Middle (Up to 8th),TRUE,TRUE,TRUE,79,233206.7235,General_Tier,TRUE,FALSE,TRUE,44.75238877,FALSE,42.7353579,54.19323032,-11.45787242,0.0617268,71.45936454,FALSE,FALSE
RJ_9651,Male,SC,Hostel,FALSE,2,Middle (Up to 8th),Primary (Up to 5th),FALSE,FALSE,TRUE,40,209955.952,General_Tier,FALSE,FALSE,TRUE,65.68600852,FALSE,54.3092598,67.44384573,-13.13458592,0.110097139,89.58935747,FALSE,FALSE
RJ_9652,Male,EWS,DayScholar,FALSE,1,High School (10th),Primary (Up to 5th),TRUE,FALSE,TRUE,20,226397.1498,EWS,TRUE,FALSE,FALSE,91.98948905,FALSE,94.91595351,91.25450329,3.661450225,0,79.1391055,FALSE,FALSE
RJ_9653,Male,OBC,DayScholar,TRUE,2,No Formal Education,Middle (Up to 8th),TRUE,FALSE,FALSE,55,258558.6916,General_Tier,FALSE,FALSE,FALSE,68.99257367,TRUE,58.52423611,75.77886945,-17.25463334,0.067342564,66.68370763,FALSE,TRUE
RJ_9654,Female,EWS,DayScholar,TRUE,1,No Formal Education,High School (10th),TRUE,FALSE,TRUE,45,369314.0368,EWS,TRUE,FALSE,FALSE,66.8043837,FALSE,76.362233,72.86031496,3.501918033,0,69.43878336,FALSE,FALSE
RJ_9655,Female,SC,DayScholar,FALSE,1,Primary (Up to 5th),Senior Secondary (12th),TRUE,TRUE,TRUE,37,585871.938,General_Tier,TRUE,TRUE,FALSE,79.69563359,FALSE,79.23848254,77.45294599,1.78553655,0,82.47952483,FALSE,FALSE
RJ_9656,Male,SC,DayScholar,FALSE,3,Primary (Up to 5th),Middle (Up to 8th),TRUE,TRUE,TRUE,29,374929.6396,General_Tier,TRUE,TRUE,FALSE,42.06351576,FALSE,34.77565536,41.19783748,-6.422182125,0.302591174,61.39157753,FALSE,FALSE
RJ_9657,Male,OBC,DayScholar,TRUE,1,Middle (Up to 8th),No Formal Education,FALSE,FALSE,TRUE,58,206026.8814,General_Tier,TRUE,FALSE,TRUE,74.93043547,FALSE,58.6338687,74.82141467,-16.18754597,0.155000615,76.99154566,FALSE,FALSE
RJ_9658,Male,SC,DayScholar,TRUE,1,Senior Secondary (12th),No Formal Education,FALSE,FALSE,FALSE,50,641776.6822,General_Tier,TRUE,TRUE,TRUE,71.41501632,TRUE,47.73092727,69.90544614,-22.17451886,0.335518732,70.53437896,FALSE,FALSE
RJ_9659,Female,OBC,Hostel,FALSE,2,No Formal Education,No Formal Education,FALSE,FALSE,TRUE,31,143222.9794,General_Tier,FALSE,FALSE,FALSE,65.2436527,TRUE,44.88095411,71.91373581,-27.0327817,0.310868773,78.07736498,TRUE,TRUE
RJ_9660,Female,ST,DayScholar,TRUE,1,Primary (Up to 5th),Senior Secondary (12th),TRUE,TRUE,TRUE,45,216844.439,General_Tier,FALSE,FALSE,FALSE,51.50840622,TRUE,37.91589047,54.70797154,-16.79208107,0.435634082,69.50558674,FALSE,TRUE
RJ_9661,Female,ST,DayScholar,TRUE,2,High School (10th),Primary (Up to 5th),TRUE,FALSE,TRUE,73,502652.9179,General_Tier,TRUE,TRUE,FALSE,73.38432091,TRUE,57.21100355,73.31053155,-16.099528,0.075331205,95.43501022,FALSE,FALSE
RJ_9662,Female,General,DayScholar,FALSE,1,Primary (Up to 5th),Middle (Up to 8th),TRUE,TRUE,TRUE,43,303642.5357,General_Tier,FALSE,TRUE,TRUE,85.2591935,FALSE,76.87085158,78.77115847,-1.900306886,0.170109545,72.46754669,FALSE,FALSE
RJ_9663,Female,OBC,DayScholar,TRUE,0,Senior Secondary (12th),No Formal Education,FALSE,FALSE,TRUE,49,577453.455,General_Tier,TRUE,TRUE,FALSE,86.87201707,FALSE,93.65155043,83.47545128,10.17609915,0,83.73567698,FALSE,FALSE
RJ_9664,Male,OBC,Hostel,TRUE,1,High School (10th),Middle (Up to 8th),FALSE,FALSE,TRUE,28,391368.5443,General_Tier,FALSE,TRUE,FALSE,49.79540484,FALSE,47.67857814,44.4271135,3.251464632,0.400877343,71.07816403,FALSE,FALSE
RJ_9665,Female,OBC,DayScholar,FALSE,3,Middle (Up to 8th),Graduate or Higher,TRUE,TRUE,FALSE,42,461964.0698,General_Tier,TRUE,TRUE,FALSE,75.00007764,TRUE,55.95058687,73.68738059,-17.73679372,0.188626997,87.92130476,FALSE,FALSE
RJ_9666,Male,ST,DayScholar,TRUE,1,Primary (Up to 5th),No Formal Education,FALSE,TRUE,TRUE,68,194741.9351,General_Tier,TRUE,FALSE,TRUE,75.34344774,FALSE,47.55088097,72.25467641,-24.70379544,0.271705177,70.34598716,FALSE,FALSE
RJ_9667,Male,OBC,DayScholar,TRUE,1,Graduate or Higher,No Formal Education,FALSE,FALSE,FALSE,46,575183.022,General_Tier,TRUE,FALSE,FALSE,70.53286549,TRUE,51.85865365,67.60484573,-15.74619208,0.312579725,65.36859723,FALSE,FALSE
RJ_9668,Female,OBC,DayScholar,TRUE,0,No Formal Education,Middle (Up to 8th),TRUE,FALSE,TRUE,77,266857.6014,General_Tier,FALSE,FALSE,FALSE,90.10238367,TRUE,74.01829326,87.96114815,-13.94285489,0,57.80036409,FALSE,TRUE
RJ_9669,Male,SC,DayScholar,FALSE,2,High School (10th),Middle (Up to 8th),TRUE,FALSE,TRUE,41,433545.1915,General_Tier,TRUE,TRUE,FALSE,53.41421127,TRUE,36.57680304,44.25610865,-7.679305614,0.371340847,75.18813973,FALSE,FALSE
RJ_9670,Female,OBC,Hostel,TRUE,2,No Formal Education,Primary (Up to 5th),TRUE,FALSE,TRUE,16,225765.9877,General_Tier,TRUE,FALSE,TRUE,70.79246518,FALSE,60.11374704,60.60740646,-0.493659414,0.185127988,85.68927666,FALSE,FALSE
RJ_9671,Female,ST,DayScholar,FALSE,2,High School (10th),Middle (Up to 8th),TRUE,TRUE,TRUE,32,176054.446,General_Tier,FALSE,FALSE,FALSE,51.21940327,FALSE,58.42891806,54.0369081,4.392009956,0.07133928,73.13518707,TRUE,FALSE
RJ_9672,Male,OBC,Hostel,FALSE,2,Middle (Up to 8th),Graduate or Higher,TRUE,FALSE,FALSE,37,670690.019,General_Tier,TRUE,TRUE,FALSE,64.09053633,FALSE,61.46522108,64.48409714,-3.018876061,0.223692608,71.03300066,FALSE,FALSE
RJ_9673,Female,OBC,DayScholar,TRUE,2,Primary (Up to 5th),Primary (Up to 5th),TRUE,TRUE,TRUE,57,196414.9396,General_Tier,TRUE,FALSE,TRUE,57.04560926,TRUE,30,65.58876514,-35.58876514,0.496444075,68.23564891,FALSE,FALSE
RJ_9674,Female,OBC,DayScholar,TRUE,3,Primary (Up to 5th),High School (10th),TRUE,TRUE,TRUE,45,436399.3287,General_Tier,FALSE,TRUE,FALSE,72.76513928,FALSE,77.51984778,72.00265139,5.517196389,0.104980223,76.74958653,FALSE,FALSE
RJ_9675,Female,SC,DayScholar,TRUE,1,Middle (Up to 8th),No Formal Education,FALSE,TRUE,TRUE,60,337403.4794,General_Tier,TRUE,TRUE,TRUE,81.32011335,FALSE,65.48985191,82.08726404,-16.59741213,0.01685837,59.44700188,FALSE,FALSE
RJ_9676,Female,SC,DayScholar,FALSE,1,Middle (Up to 8th),No Formal Education,FALSE,TRUE,TRUE,16,393812.0093,General_Tier,FALSE,FALSE,FALSE,57.57378276,TRUE,33.39204011,46.39675676,-13.00471665,0.295062849,80.89689066,FALSE,TRUE
RJ_9677,Male,OBC,DayScholar,TRUE,1,Middle (Up to 8th),Primary (Up to 5th),TRUE,FALSE,TRUE,81,210912.6481,General_Tier,TRUE,TRUE,FALSE,57.63883824,TRUE,33.48863692,59.97569354,-26.48705662,0.348368588,79.60785526,FALSE,TRUE
RJ_9678,Male,ST,DayScholar,TRUE,2,High School (10th),Primary (Up to 5th),TRUE,FALSE,FALSE,63,318676.3351,General_Tier,TRUE,TRUE,FALSE,77.33371694,FALSE,74.07634767,67.51707338,6.559274296,0.059791734,67.79918164,FALSE,FALSE
RJ_9679,Male,OBC,DayScholar,FALSE,1,Middle (Up to 8th),Middle (Up to 8th),TRUE,FALSE,FALSE,39,353552.8811,General_Tier,TRUE,TRUE,FALSE,77.99719431,FALSE,79.63161466,83.71748725,-4.085872586,0.004698014,86.51280246,FALSE,FALSE
RJ_9680,Female,ST,Hostel,FALSE,0,No Formal Education,No Formal Education,FALSE,FALSE,TRUE,35,106677.2352,BPL,TRUE,FALSE,TRUE,70.73361336,FALSE,67.71512672,68.69423805,-0.979111331,0.154354963,66.20318824,FALSE,FALSE
RJ_9681,Male,OBC,DayScholar,FALSE,3,Primary (Up to 5th),Primary (Up to 5th),TRUE,TRUE,TRUE,24,268198.3753,General_Tier,FALSE,TRUE,TRUE,82.90851052,TRUE,63.77949172,93.24640177,-29.46691006,0.109523464,51.3637561,FALSE,FALSE
RJ_9682,Female,General,DayScholar,TRUE,0,Primary (Up to 5th),Middle (Up to 8th),TRUE,FALSE,TRUE,64,231741.8723,General_Tier,FALSE,FALSE,FALSE,60.30583828,FALSE,61.97740402,56.20070413,5.77669989,0.014004241,84.80877178,FALSE,FALSE
RJ_9683,Male,EWS,DayScholar,TRUE,1,No Formal Education,Middle (Up to 8th),TRUE,FALSE,TRUE,75,354412.2965,EWS,TRUE,TRUE,TRUE,44.48873684,FALSE,30,44.76385774,-14.76385774,0.391028527,70.82270487,TRUE,FALSE
RJ_9684,Female,OBC,DayScholar,TRUE,1,Graduate or Higher,Primary (Up to 5th),TRUE,FALSE,FALSE,83,727849.4357,General_Tier,TRUE,TRUE,FALSE,66.53528505,FALSE,65.34223489,67.49807822,-2.155843336,0,83.87177241,TRUE,FALSE
RJ_9685,Male,OBC,DayScholar,TRUE,0,Graduate or Higher,Primary (Up to 5th),TRUE,FALSE,FALSE,81,330881.1647,General_Tier,TRUE,TRUE,FALSE,68.8013802,FALSE,78.16513939,79.35909059,-1.193951206,0,83.1341476,FALSE,FALSE
RJ_9686,Female,OBC,DayScholar,TRUE,1,High School (10th),Middle (Up to 8th),FALSE,TRUE,TRUE,76,294127.8,General_Tier,FALSE,FALSE,FALSE,63.38923744,TRUE,50.9164629,71.0638333,-20.14737039,0.14029021,62.47530953,FALSE,TRUE
RJ_9687,Female,OBC,Hostel,TRUE,1,No Formal Education,Middle (Up to 8th),TRUE,FALSE,TRUE,20,386569.0514,General_Tier,FALSE,TRUE,TRUE,81.70017346,FALSE,63.90956626,79.80700512,-15.89743886,0.135205119,77.79336948,FALSE,FALSE
RJ_9688,Female,OBC,DayScholar,TRUE,1,Primary (Up to 5th),No Formal Education,FALSE,TRUE,FALSE,89,157981.0728,General_Tier,TRUE,FALSE,FALSE,85.98966427,FALSE,93.88173277,87.82569802,6.05603475,0,80.25374614,FALSE,FALSE
RJ_9689,Female,OBC,DayScholar,TRUE,2,Middle (Up to 8th),Middle (Up to 8th),TRUE,FALSE,TRUE,64,162120.9443,General_Tier,TRUE,TRUE,TRUE,70.35686767,FALSE,59.41351402,77.18783416,-17.77432013,0.174129261,81.96006176,TRUE,FALSE
RJ_9690,Male,General,Hostel,TRUE,1,Senior Secondary (12th),Middle (Up to 8th),TRUE,FALSE,TRUE,30,412892.5988,General_Tier,TRUE,FALSE,FALSE,63.36169332,TRUE,45.95565356,70.81134342,-24.85568986,0.244524282,76.28815766,FALSE,TRUE
RJ_9691,Male,ST,DayScholar,TRUE,1,Middle (Up to 8th),Middle (Up to 8th),TRUE,TRUE,TRUE,87,252182.5391,General_Tier,FALSE,TRUE,FALSE,54.26778487,FALSE,52.69007321,54.05598945,-1.365916239,0.172161032,73.34747723,FALSE,FALSE
RJ_9692,Female,EWS,Hostel,TRUE,1,Primary (Up to 5th),Primary (Up to 5th),FALSE,TRUE,TRUE,41,43642.71492,BPL,TRUE,TRUE,FALSE,84.81211383,TRUE,67.70162263,79.65370607,-11.95208344,0.107330595,75.90321127,TRUE,TRUE
RJ_9693,Male,OBC,DayScholar,TRUE,2,High School (10th),Middle (Up to 8th),TRUE,TRUE,TRUE,78,246170.657,General_Tier,TRUE,FALSE,FALSE,61.94177609,FALSE,62.13282677,51.08527038,11.04755639,0,67.87594714,FALSE,FALSE
RJ_9694,Male,OBC,DayScholar,TRUE,2,Primary (Up to 5th),High School (10th),FALSE,TRUE,TRUE,78,299825.7603,General_Tier,TRUE,FALSE,FALSE,60.09605473,FALSE,64.15252309,61.2485513,2.903971788,0.076429815,68.27381718,FALSE,FALSE
RJ_9695,Female,SC,DayScholar,TRUE,2,Primary (Up to 5th),Primary (Up to 5th),TRUE,TRUE,TRUE,52,168697.7994,General_Tier,TRUE,FALSE,FALSE,71.36958017,FALSE,66.03676674,66.93787585,-0.90110911,0.165766962,60.84907284,FALSE,FALSE
RJ_9696,Male,OBC,DayScholar,TRUE,0,Primary (Up to 5th),High School (10th),TRUE,TRUE,TRUE,51,368868.8086,General_Tier,FALSE,TRUE,FALSE,69.8867041,FALSE,77.3162143,55.15475436,22.16145993,0,75.65438715,FALSE,FALSE
RJ_9697,Male,OBC,Hostel,TRUE,1,Primary (Up to 5th),Middle (Up to 8th),TRUE,TRUE,TRUE,40,259223.4802,General_Tier,TRUE,FALSE,FALSE,56.19649708,TRUE,30,49.36702823,-19.36702823,0.423017349,69.14066676,FALSE,TRUE
RJ_9698,Male,OBC,DayScholar,TRUE,2,Middle (Up to 8th),No Formal Education,FALSE,FALSE,TRUE,63,165585.0677,General_Tier,TRUE,FALSE,TRUE,76.19270825,FALSE,65.42782788,74.30149818,-8.8736703,0.034883891,72.42778166,TRUE,FALSE
RJ_9699,Male,SC,Hostel,TRUE,2,Middle (Up to 8th),High School (10th),TRUE,FALSE,TRUE,29,249337.5741,General_Tier,TRUE,TRUE,FALSE,74.83658552,FALSE,74.19123856,74.06417863,0.127059929,0.018869963,91.21029325,FALSE,FALSE
RJ_9700,Male,OBC,DayScholar,FALSE,2,High School (10th),No Formal Education,FALSE,TRUE,TRUE,27,295014.5813,General_Tier,TRUE,FALSE,FALSE,84.45677715,FALSE,80.54431575,92.90717389,-12.36285814,0.014864804,80.30318707,FALSE,FALSE
RJ_9701,Male,OBC,DayScholar,TRUE,2,Primary (Up to 5th),Graduate or Higher,FALSE,TRUE,FALSE,77,642937.1056,General_Tier,TRUE,FALSE,FALSE,62.46025366,TRUE,51.60605836,59.34309123,-7.737032865,0.16776194,68.50653412,FALSE,FALSE
RJ_9702,Female,ST,Hostel,TRUE,0,Primary (Up to 5th),Middle (Up to 8th),TRUE,TRUE,TRUE,37,360866.682,General_Tier,TRUE,TRUE,FALSE,75.26325775,TRUE,64.92424914,80.22172621,-15.29747707,0.05395361,77.11309842,FALSE,FALSE
RJ_9703,Female,OBC,Rented,TRUE,1,Primary (Up to 5th),Senior Secondary (12th),TRUE,FALSE,FALSE,42,254728.1804,General_Tier,TRUE,FALSE,TRUE,89.96332517,FALSE,80.16135612,95,-14.83864388,0,64.28533897,TRUE,FALSE
RJ_9704,Male,OBC,DayScholar,TRUE,1,Graduate or Higher,Primary (Up to 5th),FALSE,TRUE,FALSE,66,612626.9484,General_Tier,TRUE,TRUE,TRUE,74.84009803,FALSE,59.9117903,69.73093715,-9.81914685,0.079153307,80.63640599,FALSE,FALSE
RJ_9705,Female,OBC,DayScholar,TRUE,1,High School (10th),No Formal Education,FALSE,TRUE,TRUE,66,108433.2776,BPL,TRUE,FALSE,FALSE,69.42949629,FALSE,75.27656125,67.55710732,7.719453936,0.102571947,79.05587784,TRUE,FALSE
RJ_9706,Male,OBC,DayScholar,FALSE,3,Senior Secondary (12th),Middle (Up to 8th),FALSE,FALSE,FALSE,37,523344.8775,General_Tier,TRUE,TRUE,FALSE,65.23747489,FALSE,70.04322748,63.42833217,6.614895306,0,64.10109373,FALSE,FALSE
RJ_9707,Male,General,DayScholar,FALSE,1,No Formal Education,Middle (Up to 8th),TRUE,FALSE,TRUE,33,500184.6211,General_Tier,TRUE,FALSE,FALSE,66.53310465,FALSE,70.06931474,70.99567688,-0.926362138,0.00610623,69.11407979,FALSE,FALSE
RJ_9708,Female,OBC,Hostel,TRUE,2,Middle (Up to 8th),Primary (Up to 5th),TRUE,TRUE,TRUE,30,383267.0179,General_Tier,TRUE,TRUE,FALSE,88.92089534,TRUE,81.28229487,95,-13.71770513,0,61.88365675,FALSE,FALSE
RJ_9709,Male,OBC,DayScholar,TRUE,2,Middle (Up to 8th),Primary (Up to 5th),FALSE,TRUE,FALSE,85,403716.8537,General_Tier,TRUE,TRUE,FALSE,63.77002428,TRUE,34.86469288,58.80237127,-23.93767838,0.434415976,82.25077529,FALSE,FALSE
RJ_9710,Female,OBC,DayScholar,TRUE,2,Primary (Up to 5th),Middle (Up to 8th),TRUE,TRUE,TRUE,55,171774.394,General_Tier,TRUE,FALSE,TRUE,76.01971493,TRUE,39.04199305,70.27682576,-31.23483271,0.12841567,73.37113405,FALSE,FALSE
RJ_9711,Male,OBC,DayScholar,TRUE,1,No Formal Education,No Formal Education,FALSE,FALSE,TRUE,50,106477.613,BPL,FALSE,TRUE,FALSE,68.60012733,TRUE,37.76155773,70.37532922,-32.61377149,0.364496689,81.37098267,FALSE,TRUE
